"list-view-price","celly","celly 2","celly 3","celly 4","list-view-location"
"30.000","3 +
                          1","135 m²","4
                        Yaşında","Ara Kat","İzmir / Bayraklı / Yamanlar Mah."
"32.000","2 +
                          1","100 m²","7
                        Yaşında","2. Kat","İzmir / Karabağlar / Vatan Mah."
"49.000","3 +
                          1","165 m²","40
                        Yaşında","2. Kat","İzmir / Konak / Çankaya Mah."
"30.500","1 +
                          1","45 m²","4
                        Yaşında","1. Kat","İzmir / Bayraklı / Körfez Mah."
"65.000","4 +
                          1","185 m²","21
                        Yaşında","2. Kat","İzmir / Gaziemir / Atıfbey Mah."
"32.500","2 +
                          1","75 m²","8
                        Yaşında","Bahçe Katı","İzmir / Foça / Mustafa Kemal Atatürk Mah."
"25.000","2 +
                          1","130 m²","31
                        Yaşında","3. Kat","İzmir / Konak / Alsancak Mah."
"36.000","3 +
                          1","130 m²","30
                        Yaşında","3. Kat","İzmir / Bornova / Evka 3 Mah."
"66.000","2 +
                          1","123 m²","Sıfır Bina","Bahçe Katı","İzmir / Çiğli / Sasallı Merkez Mah."
"30.000","2 +
                          1","85 m²","6
                        Yaşında","1. Kat","İzmir / Konak / Atilla Mah."
"28.000","1 +
                          1","40 m²","1
                        Yaşında","Bahçe Katı","İzmir / Urla / Gülbahçe Mah."
"38.000","3 +
                          1","130 m²","33
                        Yaşında","5. Kat","İzmir / Karşıyaka / Bahriye Üçok Mah."
"39.000","3 +
                          1","135 m²","20
                        Yaşında","2. Kat","İzmir / Karşıyaka / Nergiz Mah."
"26.000","3 +
                          1","125 m²","28
                        Yaşında","4. Kat","İzmir / Karabağlar / Üçkuyular Mah."
"29.000","1 +
                          1","60 m²","6
                        Yaşında","3. Kat","İzmir / Karabağlar / Basın Sitesi Mah."
"68.000","3 +
                          1","147 m²","15
                        Yaşında","6. Kat","İzmir / Karşıyaka / Yalı Mah."
"20.000","2 +
                          0","75 m²","6
                        Yaşında","3. Kat","İzmir / Buca / Yaylacık Mah."
"80.000","3 +
                          1","175 m²","5
                        Yaşında","4. Kat","İzmir / Narlıdere / Ilıca Mah."
"38.000","2 +
                          1","140 m²","16
                        Yaşında","3. Kat","İzmir / Bayraklı / Fuat Edip Baksı Mah."
"22.000","1 +
                          1","60 m²","2
                        Yaşında","Ara Kat","İzmir / Menemen / Atatürk Mah."
"24.000","2 +
                          1","115 m²","16
                        Yaşında","2. Kat","İzmir / Karabağlar / Bahar Mah."
"46.000","2 +
                          1","85 m²","11
                        Yaşında","2. Kat","İzmir / Karşıyaka / Yalı Mah."
"32.000","2 +
                          1","85 m²","11
                        Yaşında","Yüksek Giriş","İzmir / Karşıyaka / Yalı Mah."
"230.000","4 +
                          1","200 m²","7
                        Yaşında","2. Kat","İzmir / Bornova / Evka 3 Mah."
"30.000","3 +
                          1","150 m²","35
                        Yaşında","Ara Kat","İzmir / Karşıyaka / Dedebaşı Mah."
"25.000","2 +
                          1","85 m²","5
                        Yaşında","Ara Kat","İzmir / Buca / Fırat Mah."
"25.000","2 +
                          1","130 m²","6
                        Yaşında","3. Kat","İzmir / Buca / Çamlıkule Mah."
"36.000","2 +
                          1","90 m²","5
                        Yaşında","3. Kat","İzmir / Karşıyaka / Dedebaşı Mah."
"33.000","3 +
                          1","130 m²","25
                        Yaşında","1. Kat","İzmir / Bayraklı / Soğukkuyu Mah."
"59.000","3 +
                          1","165 m²","11
                        Yaşında","7. Kat","İzmir / Narlıdere / Atatürk Mah."
"14.000","2 +
                          1","85 m²","17
                        Yaşında","3. Kat","İzmir / Bayraklı / Muhittin Erener Mah."
"28.000","3 +
                          1","128 m²","1
                        Yaşında","Yüksek Giriş","İzmir / Bayraklı / R. Şevket İnce Mah."
"28.000","3 +
                          1","123 m²","Sıfır Bina","Ara Kat","İzmir / Torbalı / Pancar Mah."
"33.000","3 +
                          1","135 m²","45
                        Yaşında","Kot 1","İzmir / Karabağlar / Basın Sitesi Mah."
"32.000","3 +
                          1","100 m²","51
                        Yaşında","2. Kat","İzmir / Konak / Güzelyalı Mah."
"23.000","1 +
                          1","55 m²","5
                        Yaşında","3. Kat","İzmir / Çiğli / Küçük Çiğli Mah."
"33.000","3 +
                          1","130 m²","20
                        Yaşında","3. Kat","İzmir / Bayraklı / Mansuroğlu Mah."
"27.000","1 +
                          1","50 m²","12
                        Yaşında","Yüksek Giriş","İzmir / Karşıyaka / Demirköprü Mah."
"18.000","1 +
                          1","45 m²","3
                        Yaşında","Giriş Katı","İzmir / Seferihisar / Turabiye Mah."
"25.000","3 +
                          1","145 m²","7
                        Yaşında","En Üst Kat","İzmir / Torbalı / Yemişlik Mah."
"28.000","3 +
                          1","135 m²","23
                        Yaşında","4. Kat","İzmir / Gaziemir / Atıfbey Mah."
"66.000","3 +
                          1","130 m²","Sıfır Bina","2. Kat","İzmir / Bayraklı / Manavkuyu Mah."
"25.000","2 +
                          0","80 m²","5
                        Yaşında","3. Kat","İzmir / Bayraklı / Gümüşpala Mah."
"32.000","2 +
                          1","110 m²","40
                        Yaşında","1. Kat","İzmir / Karşıyaka / Donanmacı Mah."
"25.000","2 +
                          1","90 m²","23
                        Yaşında","5. Kat","İzmir / Bayraklı / Tepekule Mah."
"35.000","3 +
                          1","126 m²","26
                        Yaşında","5. Kat","İzmir / Bayraklı / Manavkuyu Mah."
"625.000","3 +
                          1","180 m²","30
                        Yaşında","","İzmir / Çeşme / Celal Bayar Mah."
"33.000","2 +
                          1","80 m²","20
                        Yaşında","3. Kat","İzmir / Selçuk / Atatürk Mah."
"20.000","2 +
                          1","90 m²","21
                        Yaşında","3. Kat","İzmir / Torbalı / Tepeköy Mah."
"35.000","2 +
                          1","85 m²","2
                        Yaşında","1. Kat","İzmir / Karşıyaka / İmbatlı Mah."
"35.000","3 +
                          1","140 m²","11
                        Yaşında","4. Kat","İzmir / Buca / Dumlupınar Mah."
"20.000","2 +
                          1","95 m²","Sıfır Bina","1. Kat","İzmir / Torbalı / Atatürk Mah."
"21.500","3 +
                          1","145 m²","16
                        Yaşında","4. Kat","İzmir / Ödemiş / Süleyman Demirel Mah."
"20.000","1 +
                          1","65 m²","12
                        Yaşında","Ara Kat","İzmir / Buca / Yaylacık Mah."
"730.000","3 +
                          1","235 m²","8
                        Yaşında","","İzmir / Çeşme / Yalı Mah."
"26.000","2 +
                          1","100 m²","Sıfır Bina","Yüksek Giriş","İzmir / Torbalı / İnönü Mah."
"25.000","2 +
                          1","100 m²","Sıfır Bina","2. Kat","İzmir / Menemen / Uğur Mumcu Mah."
"28.000","2 +
                          1","100 m²","35
                        Yaşında","5. Kat","İzmir / Karşıyaka / Bostanlı Mah."
"23.000","2 +
                          1","105 m²","36
                        Yaşında","Kot 1","İzmir / Karabağlar / Esenlik Mah."
"23.000","2 +
                          1","85 m²","31
                        Yaşında","2. Kat","İzmir / Karşıyaka / Alaybey Mah."
"30.000","2 +
                          1","85 m²","10
                        Yaşında","4. Kat","İzmir / Karşıyaka / Dedebaşı Mah."
"25.000","2 +
                          1","90 m²","Sıfır Bina","Yüksek Giriş","İzmir / Buca / Akıncılar Mah."
"23.750","2 +
                          1","100 m²","6
                        Yaşında","3. Kat","İzmir / Buca / Menderes Mah."
"21.000","2 +
                          1","96 m²","16
                        Yaşında","2. Kat","İzmir / Bornova / Rafet Paşa Mah."
"40.000","3 +
                          1","125 m²","35
                        Yaşında","5. Kat","İzmir / Karşıyaka / Bahariye Mah."
"35.000","3 +
                          1","105 m²","26
                        Yaşında","2. Kat","İzmir / Karabağlar / Vatan Mah."
"30.000","3 +
                          1","130 m²","35
                        Yaşında","4. Kat","İzmir / Karabağlar / Vatan Mah."
"20.000","2 +
                          1","110 m²","6
                        Yaşında","Yüksek Giriş","İzmir / Torbalı / Fevzi Çakmak Mah."
"30.000","1 +
                          1","60 m²","5
                        Yaşında","9. Kat","İzmir / Bornova / Kazımdirik Mah."
"39.000","3 +
                          1","100 m²","30
                        Yaşında","En Üst Kat","İzmir / Balçova / Teleferik Mah."
"28.000","2 +
                          1","90 m²","31
                        Yaşında","2. Kat","İzmir / Buca / Dumlupınar Mah."
"29.000","3 +
                          1","120 m²","3
                        Yaşında","4. Kat","İzmir / Karabağlar / Bozyaka Mah."
"72.000","2 +
                          1","120 m²","Sıfır Bina","","İzmir / Urla / Altıntaş Mah."
"30.000","3 +
                          1","128 m²","Sıfır Bina","4. Kat","İzmir / Menemen / 29 Ekim Mah."
"25.000","2 +
                          1","90 m²","3
                        Yaşında","1. Kat","İzmir / Foça / Yenibağarası Mah."
"23.000","2 +
                          1","85 m²","6
                        Yaşında","2. Kat","İzmir / Kemalpaşa / Armutlu 85. Yıl Cumhuriyet Mah."
"22.000","2 +
                          1","86 m²","1
                        Yaşında","2. Kat","İzmir / Menemen / Cumhuriyet Mah."
"35.000","3 +
                          1","100 m²","31
                        Yaşında","1. Kat","İzmir / Karşıyaka / Nergiz Mah."
"23.000","31 +
                          22","135 m²","18
                        Yaşında","3. Kat","İzmir / Torbalı / Ahmetli Mah."
"30.000","1 +
                          1","55 m²","26
                        Yaşında","Yüksek Giriş","İzmir / Balçova / Korutürk Mah."
"24.500","1 +
                          1","60 m²","Sıfır Bina","2. Kat","İzmir / Torbalı / Tepeköy Mah."
"700.000","3 +
                          1","370 m²","6
                        Yaşında","","İzmir / Çeşme / Reisdere Mah."
"19.500","2 +
                          0","56 m²","7
                        Yaşında","1. Kat","İzmir / Buca / Kuruçeşme Mah."
"28.500","2 +
                          1","80 m²","Sıfır Bina","4. Kat","İzmir / Menemen / 30 Ağustos Mah."
"33.000","3 +
                          1","120 m²","21
                        Yaşında","3. Kat","İzmir / Balçova / Onur Mah."
"39.000","2 +
                          1","110 m²","11
                        Yaşında","2. Kat","İzmir / Balçova / Korutürk Mah."
"50.000","3 +
                          1","250 m²","20
                        Yaşında","1. Kat","İzmir / Bayraklı / Osmangazi Mah."
"18.000","2 +
                          1","130 m²","15
                        Yaşında","1. Kat","İzmir / Karabağlar / Devrim Mah."
"30.000","3 +
                          1","130 m²","20
                        Yaşında","Ara Kat","İzmir / Buca / Efeler Mah."
"25.000","2 +
                          1","110 m²","30
                        Yaşında","4. Kat","İzmir / Konak / Atilla Mah."
"32.000","2 +
                          1","90 m²","31
                        Yaşında","3. Kat","İzmir / Konak / Göztepe Mah."
"30.000","3 +
                          1","140 m²","5
                        Yaşında","13. Kat","İzmir / Torbalı / İnönü Mah."
"25.000","3 +
                          1","130 m²","6
                        Yaşında","1. Kat","İzmir / Menemen / Mermerli Mah."
"25.000","1 +
                          1","60 m²","Sıfır Bina","3. Kat","İzmir / Torbalı / Muratbey Mah."
"35.000","3 +
                          1","160 m²","16
                        Yaşında","2. Kat","İzmir / Bayraklı / Fuat Edip Baksı Mah."
"27.500","3 +
                          1","140 m²","15
                        Yaşında","6. Kat","İzmir / Çiğli / Evka-5 Mah."
"25.000","3 +
                          1","120 m²","31
                        Yaşında","2. Kat","İzmir / Konak / Çankaya Mah."
"45.000","2 +
                          1","95 m²","31
                        Yaşında","1. Kat","İzmir / Güzelbahçe / Maltepe Mah."
"35.000","2 +
                          1","110 m²","35
                        Yaşında","2. Kat","İzmir / Balçova / Onur Mah."
"30.000","2 +
                          1","75 m²","1
                        Yaşında","3. Kat","İzmir / Foça / Fevzi Çakmak Mah."
"25.000","2 +
                          1","90 m²","40
                        Yaşında","3. Kat","İzmir / Karşıyaka / Alaybey Mah."
"26.000","3 +
                          1","130 m²","28
                        Yaşında","3. Kat","İzmir / Karşıyaka / Dedebaşı Mah."
"19.000","2 +
                          1","44 m²","Sıfır Bina","2. Kat","İzmir / Buca / Menderes Mah."
"39.000","2 +
                          1","75 m²","2
                        Yaşında","7. Kat","İzmir / Karşıyaka / Yalı Mah."
"45.000","3 +
                          1","102 m²","Sıfır Bina","Yüksek Giriş","İzmir / Karşıyaka / Yalı Mah."
"40.000","3 +
                          1","153 m²","4
                        Yaşında","2. Kat","İzmir / Menemen / 29 Ekim Mah."
"40.000","3 +
                          1","140 m²","31
                        Yaşında","4. Kat","İzmir / Konak / Murat Reis Mah."
"16.000","3 +
                          1","110 m²","25
                        Yaşında","Giriş Katı","İzmir / Karabağlar / Sevgi Mah."
"25.000","1 +
                          1","60 m²","10
                        Yaşında","Ara Kat","İzmir / Foça / Mustafa Kemal Atatürk Mah."
"30.000","3 +
                          1","159 m²","11
                        Yaşında","5. Kat","İzmir / Çiğli / Yakakent Mah."
"25.000","3 +
                          1","98 m²","28
                        Yaşında","3. Kat","İzmir / Bornova / Evka 4 Mah."
"18.000","3 +
                          1","120 m²","16
                        Yaşında","Ara Kat","İzmir / Menemen / İsmet İnönü Mah."
"35.000","1 +
                          1","50 m²","Sıfır Bina","4. Kat","İzmir / Karşıyaka / Tuna Mah."
"25.000","2 +
                          1","90 m²","19
                        Yaşında","1. Kat","İzmir / Karabağlar / Metin Oktay Mah."
"20.000","3 +
                          1","130 m²","26
                        Yaşında","1. Kat","İzmir / Tire / Hürriyet Mah."
"19.000","2 +
                          1","85 m²","25
                        Yaşında","2. Kat","İzmir / Menemen / Kasımpaşa Mah."
"21.000","3 +
                          1","134 m²","26
                        Yaşında","Kot 1","İzmir / Karabağlar / Muammer Akar Mah."
"19.500","1 +
                          1","50 m²","4
                        Yaşında","Ara Kat","İzmir / Çiğli / Balatçık Mah."
"32.000","2 +
                          1","100 m²","28
                        Yaşında","5. Kat","İzmir / Karabağlar / Basın Sitesi Mah."
"33.000","2 +
                          1","90 m²","10
                        Yaşında","2. Kat","İzmir / Karabağlar / Bahçelievler Mah."
"17.000","2 +
                          1","95 m²","31
                        Yaşında","3. Kat","İzmir / Bornova / Kızılay Mah."
"27.000","1 +
                          1","45 m²","2
                        Yaşında","Bahçe Katı","İzmir / Urla / Gülbahçe Mah."
"29.500","3 +
                          1","105 m²","38
                        Yaşında","2. Kat","İzmir / Buca / Efeler Mah."
"40.000","1 +
                          1","55 m²","6
                        Yaşında","3. Kat","İzmir / Karşıyaka / Yalı Mah."
"40.000","3 +
                          1","135 m²","30
                        Yaşında","3. Kat","İzmir / Balçova / Fevzi Çakmak Mah."
"35.000","1 +
                          1","60 m²","1
                        Yaşında","7. Kat","İzmir / Bornova / Kazımdirik Mah."
"20.000","1 +
                          1","100 m²","6
                        Yaşında","Bahçe Katı","İzmir / Karabağlar / Refet Bele Mah."
"38.000","3 +
                          1","120 m²","6
                        Yaşında","4. Kat","İzmir / Karşıyaka / Demirköprü Mah."
"32.000","1 +
                          1","70 m²","6
                        Yaşında","5. Kat","İzmir / Bornova / Mevlana Mah."
"25.000","1 +
                          1","50 m²","2
                        Yaşında","2. Kat","İzmir / Bornova / Erzene Mah."
"15.000","1 +
                          1","50 m²","Sıfır Bina","3. Kat","İzmir / Menemen / Gazi Mustafa Kemal Mah."
"23.000","3 +
                          1","130 m²","25
                        Yaşında","Ara Kat","İzmir / Buca / Yenigün Mah."
"27.500","3 +
                          1","95 m²","31
                        Yaşında","2. Kat","İzmir / Karşıyaka / Tersane Mah."
"190.000","5 +
                          2","405 m²","4
                        Yaşında","","İzmir / Güzelbahçe / Kahramandere Mah."
"27.000","1 +
                          1","50 m²","6
                        Yaşında","3. Kat","İzmir / Bornova / Doğanlar Mah."
"20.000","2 +
                          1","70 m²","5
                        Yaşında","Zemin","İzmir / Buca / Kuruçeşme Mah."
"26.000","3 +
                          1","110 m²","2
                        Yaşında","Giriş Katı","İzmir / Tire / İbni Melek Mah."
"28.000","1 +
                          1","80 m²","22
                        Yaşında","Yüksek Giriş","İzmir / Bornova / Erzene Mah."
"26.000","1 +
                          1","55 m²","1
                        Yaşında","3. Kat","İzmir / Konak / Kahramanlar Mah."
"200.000","4 +
                          1","200 m²","8
                        Yaşında","7. Kat","İzmir / Bornova / Evka 3 Mah."
"25.000","3 +
                          1","145 m²","7
                        Yaşında","En Üst Kat","İzmir / Torbalı / Yemişlik Mah."
"28.000","3 +
                          1","125 m²","29
                        Yaşında","4. Kat","İzmir / Karşıyaka / Bahriye Üçok Mah."
"14.000","1 +
                          1","53 m²","1
                        Yaşında","En Üst Kat","İzmir / Menemen / 85. Yıl Cumhuriyet Mah."
"40.000","1 +
                          1","70 m²","26
                        Yaşında","16. Kat","İzmir / Karşıyaka / Mavişehir Mah."
"23.000","2 +
                          1","105 m²","15
                        Yaşında","Ara Kat","İzmir / Buca / Adatepe Mah."
"25.000","3 +
                          1","85 m²","8
                        Yaşında","2. Kat","İzmir / Buca / Atatürk Mah."
"25.000","3 +
                          1","125 m²","30
                        Yaşında","3. Kat","İzmir / Karabağlar / Bahar Mah."
"23.000","1 +
                          1","45 m²","10
                        Yaşında","Yüksek Giriş","İzmir / Karşıyaka / Dedebaşı Mah."
"25.000","2 +
                          1","90 m²","5
                        Yaşında","2. Kat","İzmir / Çiğli / Şirintepe Mah."
"27.500","2 +
                          1","105 m²","31
                        Yaşında","1. Kat","İzmir / Konak / Murat Reis Mah."
"40.000","3 +
                          1","125 m²","45
                        Yaşında","4. Kat","İzmir / Konak / Mithatpaşa Mah."
"35.000","1 +
                          1","60 m²","16
                        Yaşında","3. Kat","İzmir / Karşıyaka / Yalı Mah."
"26.000","3 +
                          1","125 m²","11
                        Yaşında","3. Kat","İzmir / Çiğli / Balatçık Mah."
"26.000","3 +
                          1","120 m²","16
                        Yaşında","6. Kat","İzmir / Çiğli / Egekent Mah."
"23.000","3 +
                          1","120 m²","16
                        Yaşında","3. Kat","İzmir / Karabağlar / Vatan Mah."
"35.000","2 +
                          1","100 m²","31
                        Yaşında","6. Kat","İzmir / Bayraklı / Bayraklı Mah."
"25.000","2 +
                          1","100 m²","31
                        Yaşında","3. Kat","İzmir / Karşıyaka / Tersane Mah."
"25.000","3 +
                          1","115 m²","11
                        Yaşında","Yüksek Giriş","İzmir / Karabağlar / Refet Bele Mah."
"20.000","3 +
                          1","140 m²","21
                        Yaşında","5. Kat","İzmir / Çiğli / Küçük Çiğli Mah."
"33.000","3 +
                          1","130 m²","17
                        Yaşında","Yüksek Giriş","İzmir / Buca / Atatürk Mah."
"35.000","3 +
                          1","210 m²","11
                        Yaşında","3. Kat","İzmir / Buca / Adatepe Mah."
"26.500","3 +
                          1","135 m²","34
                        Yaşında","3. Kat","İzmir / Konak / Barbaros Mah."
"40.000","3 +
                          1","160 m²","6
                        Yaşında","6. Kat","İzmir / Menemen / 9 Eylül Mah."
"39.000","3 +
                          1","120 m²","31
                        Yaşında","5. Kat","İzmir / Karşıyaka / Bahçelievler Mah."
"45.000","2 +
                          1","105 m²","26
                        Yaşında","2. Kat","İzmir / Konak / Alsancak Mah."
"34.000","3 +
                          1","140 m²","31
                        Yaşında","4. Kat","İzmir / Karabağlar / Basın Sitesi Mah."
"120.000","4 +
                          1","200 m²","31
                        Yaşında","6. Kat","İzmir / Konak / Kültür Mah."
"25.000","1 +
                          1","50 m²","4
                        Yaşında","3. Kat","İzmir / Buca / Adatepe Mah."
"18.000","1 +
                          1","50 m²","Sıfır Bina","1. Kat","İzmir / Seferihisar / Camikebir Mah."
"23.000","2 +
                          1","85 m²","Sıfır Bina","Yüksek Giriş","İzmir / Torbalı / Fevzi Çakmak Mah."
"37.500","3 +
                          1","130 m²","26
                        Yaşında","1. Kat","İzmir / Karşıyaka / Aksoy Mah."
"32.000","2 +
                          1","100 m²","31
                        Yaşında","3. Kat","İzmir / Narlıdere / Ilıca Mah."
"27.000","2 +
                          1","110 m²","6
                        Yaşında","Yüksek Giriş","İzmir / Karabağlar / Bozyaka Mah."
"16.000","1 +
                          1","63 m²","Sıfır Bina","4. Kat","İzmir / Menemen / Zeytinlik Mah."
"20.000","3 +
                          1","115 m²","31
                        Yaşında","5. Kat","İzmir / Karşıyaka / Donanmacı Mah."
"24.000","2 +
                          1","110 m²","20
                        Yaşında","2. Kat","İzmir / Buca / Kozağaç Mah."
"40.000","3 +
                          1","180 m²","20
                        Yaşında","2. Kat","İzmir / Bayraklı / Osmangazi Mah."
"27.000","2 +
                          1","85 m²","26
                        Yaşında","5. Kat","İzmir / Konak / Mimar Sinan Mah."
"30.000","3 +
                          1","120 m²","26
                        Yaşında","3. Kat","İzmir / Çiğli / Ataşehir Mah."
"47.500","1 +
                          1","74 m²","1
                        Yaşında","Bahçe Katı","İzmir / Bornova / Kazımdirik Mah."
"24.000","2 +
                          1","100 m²","6
                        Yaşında","3. Kat","İzmir / Menemen / Uğur Mumcu Mah."
"36.000","4 +
                          1","140 m²","6
                        Yaşında","1. Kat","İzmir / Aliağa / Şakran Sayfiye Mah."
"30.000","3 +
                          1","170 m²","15
                        Yaşında","1. Kat","İzmir / Menderes / Gümüldür Fevzi Çakmak Mah."
"24.000","2 +
                          1","44 m²","5
                        Yaşında","3. Kat","İzmir / Buca / Adatepe Mah."
"29.000","3 +
                          1","110 m²","35
                        Yaşında","1. Kat","İzmir / Karşıyaka / Bahariye Mah."
"22.000","3 +
                          1","110 m²","50
                        Yaşında","4. Kat","İzmir / Karabağlar / Bahçelievler Mah."
"25.000","3 +
                          1","110 m²","15
                        Yaşında","Yüksek Giriş","İzmir / Balçova / Eğitim Mah."
"19.000","3 +
                          1","120 m²","24
                        Yaşında","7. Kat","İzmir / Menemen / 29 Ekim Mah."
"55.000","3 +
                          1","120 m²","35
                        Yaşında","","İzmir / Urla / Atatürk Mah."
"32.000","3 +
                          1","170 m²","21
                        Yaşında","2. Kat","İzmir / Karşıyaka / Donanmacı Mah."
"10.000","1 +
                          1","80 m²","20
                        Yaşında","Bahçe Katı","İzmir / Karabağlar / Bozyaka Mah."
"27.000","2 +
                          1","95 m²","Sıfır Bina","1. Kat","İzmir / Kemalpaşa / Mehmet Akif Ersoy Mah."
"16.000","1 +
                          1","55 m²","Sıfır Bina","3. Kat","İzmir / Menemen / 85. Yıl Cumhuriyet Mah."
"16.000","1 +
                          1","45 m²","6
                        Yaşında","Giriş Katı","İzmir / Buca / Atatürk Mah."
"9.000","1 +
                          1","70 m²","30
                        Yaşında","Kot 1","İzmir / Bayraklı / Org. Nafiz Gürman Mah."
"40.000","3 +
                          1","153 m²","4
                        Yaşında","2. Kat","İzmir / Menemen / 29 Ekim Mah."
"25.000","2 +
                          1","90 m²","4
                        Yaşında","Yüksek Giriş","İzmir / Çiğli / Yeni Mahalle Mah."
"28.000","2 +
                          1","115 m²","25
                        Yaşında","4. Kat","İzmir / Konak / Kılıç Reis Mah."
"35.000","3 +
                          1","125 m²","31
                        Yaşında","3. Kat","İzmir / Karabağlar / Esenyalı Mah."
"17.500","1 +
                          1","45 m²","11
                        Yaşında","2. Kat","İzmir / Buca / Adatepe Mah."
"27.500","3 +
                          1","120 m²","11
                        Yaşında","2. Kat","İzmir / Menemen / Kasımpaşa Mah."
"26.000","Stüdyo","45 m²","11
                        Yaşında","3. Kat","İzmir / Urla / Yaka Mah."
"30.000","2 +
                          1","110 m²","10
                        Yaşında","4. Kat","İzmir / Gaziemir / Gazi Mah."
"35.000","3 +
                          1","125 m²","11
                        Yaşında","4. Kat","İzmir / Çiğli / Balatçık Mah."
"28.000","3 +
                          1","90 m²","26
                        Yaşında","3. Kat","İzmir / Bornova / Kazımdirik Mah."
"22.000","1 +
                          1","60 m²","5
                        Yaşında","4. Kat","İzmir / Bornova / Mevlana Mah."
"16.000","1 +
                          1","64 m²","8
                        Yaşında","Yüksek Giriş","İzmir / Menemen / İnönü Mah."
"20.000","1 +
                          1","60 m²","6
                        Yaşında","Giriş Katı","İzmir / Buca / Adatepe Mah."
"23.000","2 +
                          1","85 m²","5
                        Yaşında","Yüksek Giriş","İzmir / Menemen / İsmet İnönü Mah."
"37.000","3 +
                          1","115 m²","26
                        Yaşında","2. Kat","İzmir / Karabağlar / Üçkuyular Mah."
"107.000","4 +
                          1","260 m²","21
                        Yaşında","9. Kat","İzmir / Karşıyaka / Mavişehir Mah."
"35.000","1 +
                          1","60 m²","1
                        Yaşında","4. Kat","İzmir / Bornova / Kazımdirik Mah."
"18.000","2 +
                          1","65 m²","6
                        Yaşında","Yüksek Giriş","İzmir / Karabağlar / Bozyaka Mah."
"17.500","1 +
                          1","69 m²","10
                        Yaşında","Kot 1","İzmir / Buca / Kozağaç Mah."
"32.000","1 +
                          1","70 m²","11
                        Yaşında","5. Kat","İzmir / Bornova / Mevlana Mah."
"25.000","3 +
                          1","120 m²","29
                        Yaşında","2. Kat","İzmir / Buca / Efeler Mah."
"28.000","3 +
                          1","110 m²","31
                        Yaşında","Zemin","İzmir / Karşıyaka / Goncalar Mah."
"28.000","3 +
                          1","140 m²","10
                        Yaşında","Ara Kat","İzmir / Torbalı / Alpkent Mah."
"35.000","3 +
                          1","120 m²","10
                        Yaşında","2. Kat","İzmir / Bayraklı / Soğukkuyu Mah."
"20.000","Stüdyo","55 m²","1
                        Yaşında","2. Kat","İzmir / Çiğli / Balatçık Mah."
"1.800.000","4 +
                          1","200 m²","5
                        Yaşında","Bahçe Katı","İzmir / Çeşme / Reisdere Mah."
"16.000","1 +
                          1","45 m²","6
                        Yaşında","3. Kat","İzmir / Menemen / İnönü Mah."
"50.000","3 +
                          1","125 m²","6
                        Yaşında","2. Kat","İzmir / Karşıyaka / Cumhuriyet Mah."
"35.000","2 +
                          1","105 m²","35
                        Yaşında","4. Kat","İzmir / Karşıyaka / Aksoy Mah."
"32.000","3 +
                          1","145 m²","23
                        Yaşında","5. Kat","İzmir / Menemen / 30 Ağustos Mah."
"20.000","1 +
                          1","55 m²","Sıfır Bina","3. Kat","İzmir / Foça / Mustafa Kemal Atatürk Mah."
"23.500","3 +
                          1","95 m²","35
                        Yaşında","3. Kat","İzmir / Gaziemir / Emrez Mah."
"24.000","2 +
                          1","110 m²","20
                        Yaşında","3. Kat","İzmir / Bornova / Erzene Mah."
"30.000","3 +
                          1","120 m²","45
                        Yaşında","Zemin","İzmir / Karşıyaka / Bahçelievler Mah."
"19.500","1 +
                          1","58 m²","Sıfır Bina","Yüksek Giriş","İzmir / Menemen / Gazi Mustafa Kemal Mah."
"27.000","3 +
                          1","130 m²","25
                        Yaşında","3. Kat","İzmir / Bayraklı / Emek Mah."
"25.000","2 +
                          1","100 m²","10
                        Yaşında","2. Kat","İzmir / Karabağlar / Metin Oktay Mah."
"24.000","2 +
                          1","115 m²","35
                        Yaşında","2. Kat","İzmir / Karabağlar / Bahar Mah."
"25.000","2 +
                          1","110 m²","2
                        Yaşında","2. Kat","İzmir / Karabağlar / Vatan Mah."
"22.000","2 +
                          1","85 m²","6
                        Yaşında","3. Kat","İzmir / Buca / Yaylacık Mah."
"28.000","3 +
                          1","145 m²","31
                        Yaşında","2. Kat","İzmir / Karşıyaka / Bahçelievler Mah."
"18.000","2 +
                          1","115 m²","30
                        Yaşında","Ara Kat","İzmir / Konak / Zeytinlik Mah."
"35.000","3 +
                          1","165 m²","21
                        Yaşında","1. Kat","İzmir / Bayraklı / Adalet Mah."
"36.500","2 +
                          1","100 m²","6
                        Yaşında","2. Kat","İzmir / Karşıyaka / Cumhuriyet Mah."
"30.000","3 +
                          1","130 m²","31
                        Yaşında","4. Kat","İzmir / Karabağlar / Vatan Mah."
"32.000","2 +
                          1","80 m²","Sıfır Bina","2. Kat","İzmir / Seferihisar / Çolak İbrahim Bey Mah."
"40.000","3 +
                          1","125 m²","31
                        Yaşında","4. Kat","İzmir / Konak / Güzelyalı Mah."
"60.000","3 +
                          1","170 m²","3
                        Yaşında","Bahçe Katı","İzmir / Urla / Zeytinalanı Mah."
"45.000","2 +
                          1","90 m²","6
                        Yaşında","3. Kat","İzmir / Urla / İskele Mah."
"45.000","2 +
                          1","85 m²","1
                        Yaşında","3. Kat","İzmir / Karşıyaka / Bahriye Üçok Mah."
"23.000","3 +
                          1","110 m²","26
                        Yaşında","1. Kat","İzmir / Bornova / Yeşilova Mah."
